<<<<<<< HEAD
state,district,year_month,monthly_updates,avg_youth_ratio,rolling_6m_avg,migration_spike_score,spike_flag
Andhra Pradesh,West Godavari,2025-10,8812,0.14535982585227042,6060.833333333333,1.4539254777945827,NORMAL
Andhra Pradesh,West Godavari,2025-11,15582,0.15989048855665727,8330.666666666666,1.8704385403329067,HIGH_SPIKE
Andhra Pradesh,West Godavari,2025-12,17165,0.13313361985955732,10463.0,1.64054286533499,HIGH_SPIKE
Andhra Pradesh,Y. S. R,2025-03,1754,0.15357237314213537,1754.0,1.0,NORMAL
Andhra Pradesh,Y. S. R,2025-04,1099,0.16556999278138707,1426.5,0.7704171048019628,NORMAL
Andhra Pradesh,Y. S. R,2025-05,1777,0.16044673832680473,1543.3333333333333,1.151403887688985,NORMAL
Andhra Pradesh,Y. S. R,2025-06,2327,0.19005901792605567,1739.25,1.337933017105074,NORMAL
Andhra Pradesh,Y. S. R,2025-07,2554,0.15231751848379566,1902.2,1.342655872148039,NORMAL
Andhra Pradesh,Y. S. R,2025-09,2103,0.1060356539009547,1935.6666666666667,1.0864473910797312,NORMAL
Andhra Pradesh,Y. S. R,2025-10,1552,0.15735098239789508,1902.0,0.8159831756046267,NORMAL
Andhra Pradesh,Y. S. R,2025-11,2713,0.1475280099088511,2171.0,1.2496545370796868,NORMAL
Andhra Pradesh,Y. S. R,2025-12,3354,0.12785454588728742,2433.8333333333335,1.3780729986988973,NORMAL
Arunachal Pradesh,Anjaw,2025-03,117,0.1025641025641025,117.0,1.0,NORMAL
Arunachal Pradesh,Anjaw,2025-09,179,0.15482073396160084,148.0,1.2094594594594594,NORMAL
Arunachal Pradesh,Anjaw,2025-10,59,0.26278860028860024,118.33333333333333,0.49859154929577465,NORMAL
Arunachal Pradesh,Anjaw,2025-11,103,0.23848847231200174,114.5,0.8995633187772926,NORMAL
Arunachal Pradesh,Anjaw,2025-12,99,0.18086036770247296,111.4,0.8886894075403949,NORMAL
Arunachal Pradesh,Changlang,2025-03,980,0.0696959069160241,980.0,1.0,NORMAL
Arunachal Pradesh,Changlang,2025-09,1983,0.1311374822790597,1481.5,1.3385082686466419,NORMAL
Arunachal Pradesh,Changlang,2025-10,472,0.19567075647046786,1145.0,0.41222707423580784,NORMAL
Arunachal Pradesh,Changlang,2025-11,651,0.17194602056729652,1021.5,0.6372980910425844,NORMAL
Arunachal Pradesh,Changlang,2025-12,560,0.0825484366814926,929.2,0.6026689625484287,NORMAL
Arunachal Pradesh,Dibang Valley,2025-09,29,0.022727272727272728,29.0,1.0,NORMAL
Arunachal Pradesh,Dibang Valley,2025-10,19,0.4696969696969697,24.0,0.7916666666666666,NORMAL
Arunachal Pradesh,Dibang Valley,2025-11,33,0.1638888888888889,27.0,1.2222222222222223,NORMAL
Arunachal Pradesh,Dibang Valley,2025-12,38,0.12456140350877193,29.75,1.2773109243697478,NORMAL
Arunachal Pradesh,East Kameng,2025-09,690,0.22496173725769553,690.0,1.0,NORMAL
Arunachal Pradesh,East Kameng,2025-10,189,0.3623141186299081,439.5,0.4300341296928328,NORMAL
Arunachal Pradesh,East Kameng,2025-11,161,0.18297957186846076,346.6666666666667,0.4644230769230769,NORMAL
Arunachal Pradesh,East Kameng,2025-12,164,0.23577412389104246,301.0,0.5448504983388704,NORMAL
Arunachal Pradesh,East Siang,2025-03,170,0.1117647058823529,170.0,1.0,NORMAL
Arunachal Pradesh,East Siang,2025-09,652,0.18767320975371296,411.0,1.586374695863747,HIGH_SPIKE
Arunachal Pradesh,East Siang,2025-10,379,0.18873114675873295,400.3333333333333,0.9467110741049126,NORMAL
Arunachal Pradesh,East Siang,2025-11,388,0.21523117116484328,397.25,0.9767149150409062,NORMAL
Arunachal Pradesh,East Siang,2025-12,333,0.14889201498984106,384.4,0.8662851196670136,NORMAL
Arunachal Pradesh,Kamle,2025-09,142,0.18176343636869952,142.0,1.0,NORMAL
Arunachal Pradesh,Kamle,2025-10,14,0.4642857142857143,78.0,0.1794871794871795,NORMAL
Arunachal Pradesh,Kamle,2025-11,47,0.13498168498168497,67.66666666666667,0.6945812807881773,NORMAL
Arunachal Pradesh,Kamle,2025-12,7,0.4,52.5,0.13333333333333333,NORMAL
Arunachal Pradesh,Kra Daadi,2025-03,131,0.1984732824427481,131.0,1.0,NORMAL
Arunachal Pradesh,Kra Daadi,2025-09,111,0.3206690368455074,121.0,0.9173553719008265,NORMAL
Arunachal Pradesh,Kra Daadi,2025-10,59,0.35119047619047616,100.33333333333333,0.5880398671096346,NORMAL
Arunachal Pradesh,Kra Daadi,2025-11,68,0.2528138528138528,92.25,0.7371273712737128,NORMAL
Arunachal Pradesh,Kra Daadi,2025-12,59,0.23658410732714136,85.6,0.6892523364485982,NORMAL
Arunachal Pradesh,Kurung Kumey,2025-09,120,0.38594322344322346,120.0,1.0,NORMAL
Arunachal Pradesh,Kurung Kumey,2025-10,52,0.4434343434343434,86.0,0.6046511627906976,NORMAL
Arunachal Pradesh,Kurung Kumey,2025-11,72,0.3771604938271605,81.33333333333333,0.8852459016393444,NORMAL
Arunachal Pradesh,Kurung Kumey,2025-12,34,0.25729166666666664,69.5,0.4892086330935252,NORMAL
Arunachal Pradesh,Leparada,2025-09,6,0.4,6.0,1.0,NORMAL
Arunachal Pradesh,Leparada,2025-10,2,1.0,4.0,0.5,NORMAL
Arunachal Pradesh,Leparada,2025-11,7,0.2857142857142857,5.0,1.4,NORMAL
Arunachal Pradesh,Leparada,2025-12,4,0.25,4.75,0.8421052631578947,NORMAL
Arunachal Pradesh,Lohit,2025-03,264,0.11523650784527845,264.0,1.0,NORMAL
Arunachal Pradesh,Lohit,2025-09,391,0.11311585854286946,327.5,1.1938931297709923,NORMAL
Arunachal Pradesh,Lohit,2025-10,180,0.10562550194903135,278.3333333333333,0.6467065868263473,NORMAL
Arunachal Pradesh,Lohit,2025-11,291,0.12011888040352058,281.5,1.0337477797513321,NORMAL
Arunachal Pradesh,Lohit,2025-12,358,0.08002995152785859,296.8,1.206199460916442,NORMAL
Arunachal Pradesh,Longding,2025-03,330,0.1363636363636363,330.0,1.0,NORMAL
Arunachal Pradesh,Longding,2025-09,397,0.19395290705931437,363.5,1.092159559834938,NORMAL
Arunachal Pradesh,Longding,2025-10,124,0.16626420454545454,283.6666666666667,0.43713278495887187,NORMAL
Arunachal Pradesh,Longding,2025-11,180,0.1584035409035409,257.75,0.6983511154219205,NORMAL
Arunachal Pradesh,Longding,2025-12,178,0.16930089586339583,241.8,0.7361455748552522,NORMAL
Arunachal Pradesh,Lower Dibang Valley,2025-03,285,0.1263157894736842,285.0,1.0,NORMAL
Arunachal Pradesh,Lower Dibang Valley,2025-09,197,0.17565316449160306,241.0,0.8174273858921162,NORMAL
Arunachal Pradesh,Lower Dibang Valley,2025-10,136,0.21842336955973318,206.0,0.6601941747572816,NORMAL
Arunachal Pradesh,Lower Dibang Valley,2025-11,170,0.17043716476489584,197.0,0.8629441624365483,NORMAL
Arunachal Pradesh,Lower Dibang Valley,2025-12,136,0.1536435278426125,184.8,0.7359307359307359,NORMAL
Arunachal Pradesh,Lower Siang,2025-03,44,0.25,44.0,1.0,NORMAL
Arunachal Pradesh,Lower Siang,2025-09,73,0.21444444444444447,58.5,1.2478632478632479,NORMAL
Arunachal Pradesh,Lower Siang,2025-10,31,0.12321428571428572,49.333333333333336,0.6283783783783784,NORMAL
Arunachal Pradesh,Lower Siang,2025-11,42,0.2925170068027211,47.5,0.8842105263157894,NORMAL
Arunachal Pradesh,Lower Siang,2025-12,43,0.2948717948717948,46.6,0.9227467811158798,NORMAL
Arunachal Pradesh,Lower Subansiri,2025-03,321,0.1277258566978193,321.0,1.0,NORMAL
Arunachal Pradesh,Lower Subansiri,2025-09,325,0.09579288036628636,323.0,1.0061919504643964,NORMAL
Arunachal Pradesh,Lower Subansiri,2025-10,186,0.11451951150830701,277.3333333333333,0.670673076923077,NORMAL
Arunachal Pradesh,Lower Subansiri,2025-11,239,0.17676920301920301,267.75,0.892623716153128,NORMAL
Arunachal Pradesh,Lower Subansiri,2025-12,148,0.15057462378890948,243.8,0.6070549630844955,NORMAL
Arunachal Pradesh,Namsai,2025-03,603,0.09256497470783183,603.0,1.0,NORMAL
Arunachal Pradesh,Namsai,2025-09,457,0.17228227077244745,530.0,0.8622641509433963,NORMAL
Arunachal Pradesh,Namsai,2025-10,195,0.18048245614035088,418.3333333333333,0.4661354581673307,NORMAL
Arunachal Pradesh,Namsai,2025-11,278,0.083966291145925,383.25,0.7253750815394651,NORMAL
Arunachal Pradesh,Namsai,2025-12,269,0.06974419519874064,360.4,0.7463928967813541,NORMAL
Arunachal Pradesh,Pakke Kessang,2025-09,22,0.27037037037037037,22.0,1.0,NORMAL
Arunachal Pradesh,Pakke Kessang,2025-10,17,0.1,19.5,0.8717948717948718,NORMAL
Arunachal Pradesh,Pakke Kessang,2025-11,18,0.1212121212121212,19.0,0.9473684210526315,NORMAL
Arunachal Pradesh,Pakke Kessang,2025-12,6,0.2,15.75,0.38095238095238093,NORMAL
Arunachal Pradesh,Papum Pare,2025-03,1088,0.11434700632377984,1088.0,1.0,NORMAL
Arunachal Pradesh,Papum Pare,2025-09,764,0.19483857171997204,926.0,0.8250539956803455,NORMAL
Arunachal Pradesh,Papum Pare,2025-10,551,0.26367678080472995,801.0,0.6878901373283396,NORMAL
Arunachal Pradesh,Papum Pare,2025-11,692,0.19170019563769564,773.75,0.894345718901454,NORMAL
Arunachal Pradesh,Papum Pare,2025-12,604,0.17883536570715042,739.8,0.8164368748310354,NORMAL
Arunachal Pradesh,Shi-Yomi,2025-09,26,0.4583333333333333,26.0,1.0,NORMAL
Arunachal Pradesh,Shi-Yomi,2025-10,23,0.29166666666666663,24.5,0.9387755102040817,NORMAL
Arunachal Pradesh,Shi-Yomi,2025-11,77,0.15997732426303854,42.0,1.8333333333333333,HIGH_SPIKE
Arunachal Pradesh,Shi-Yomi,2025-12,42,0.3026315789473684,42.0,1.0,NORMAL
Arunachal Pradesh,Siang,2025-03,184,0.1358695652173913,184.0,1.0,NORMAL
Arunachal Pradesh,Siang,2025-09,163,0.3306854256854257,173.5,0.9394812680115274,NORMAL
Arunachal Pradesh,Siang,2025-10,91,0.22935064935064933,146.0,0.6232876712328768,NORMAL
Arunachal Pradesh,Siang,2025-11,101,0.2960813492063492,134.75,0.7495361781076066,NORMAL
Arunachal Pradesh,Siang,2025-12,107,0.13937389770723105,129.2,0.8281733746130032,NORMAL
Arunachal Pradesh,Tawang,2025-03,144,0.1882284382284382,144.0,1.0,NORMAL
Arunachal Pradesh,Tawang,2025-09,222,0.29271197577331004,183.0,1.2131147540983607,NORMAL
Arunachal Pradesh,Tawang,2025-10,99,0.27580028666985185,155.0,0.6387096774193548,NORMAL
Arunachal Pradesh,Tawang,2025-11,138,0.18101045296167245,150.75,0.9154228855721394,NORMAL
Arunachal Pradesh,Tawang,2025-12,185,0.2052040424012742,157.6,1.1738578680203047,NORMAL
Arunachal Pradesh,Tirap,2025-03,253,0.0711462450592885,253.0,1.0,NORMAL
Arunachal Pradesh,Tirap,2025-09,169,0.05440398381574851,211.0,0.8009478672985783,NORMAL
Arunachal Pradesh,Tirap,2025-10,98,0.08098290598290599,173.33333333333334,0.5653846153846154,NORMAL
Arunachal Pradesh,Tirap,2025-11,154,0.12745310245310246,168.5,0.913946587537092,NORMAL
Arunachal Pradesh,Tirap,2025-12,167,0.08476190476190476,168.2,0.9928656361474436,NORMAL
Arunachal Pradesh,Upper Siang,2025-03,52,0.2307692307692307,52.0,1.0,NORMAL
Arunachal Pradesh,Upper Siang,2025-09,435,0.10246461262425609,243.5,1.786447638603696,HIGH_SPIKE
Arunachal Pradesh,Upper Siang,2025-10,208,0.14783772794906397,231.66666666666666,0.8978417266187051,NORMAL
Arunachal Pradesh,Upper Siang,2025-11,125,0.30871058765795606,205.0,0.6097560975609756,NORMAL
Arunachal Pradesh,Upper Siang,2025-12,156,0.27881406342944803,195.2,0.7991803278688525,NORMAL
Arunachal Pradesh,Upper Subansiri,2025-03,338,0.1568047337278106,338.0,1.0,NORMAL
Arunachal Pradesh,Upper Subansiri,2025-09,246,0.3521204237503049,292.0,0.8424657534246576,NORMAL
Arunachal Pradesh,Upper Subansiri,2025-10,135,0.3833800186741363,239.66666666666666,0.5632823365785814,NORMAL
Arunachal Pradesh,Upper Subansiri,2025-11,169,0.2593225108225108,222.0,0.7612612612612613,NORMAL
Arunachal Pradesh,Upper Subansiri,2025-12,158,0.33474890305772653,209.2,0.7552581261950287,NORMAL
Arunachal Pradesh,West Kameng,2025-03,141,0.1854636591478696,141.0,1.0,NORMAL
Arunachal Pradesh,West Kameng,2025-09,366,0.2189350332207475,253.5,1.4437869822485208,NORMAL
Arunachal Pradesh,West Kameng,2025-10,312,0.20779883815874525,273.0,1.1428571428571428,NORMAL
Arunachal Pradesh,West Kameng,2025-11,300,0.17488698942780576,279.75,1.0723860589812333,NORMAL
Arunachal Pradesh,West Kameng,2025-12,312,0.18665257380210648,286.2,1.0901467505241091,NORMAL
Arunachal Pradesh,West Siang,2025-03,720,0.08201886093090217,720.0,1.0,NORMAL
Arunachal Pradesh,West Siang,2025-09,792,0.24432210878656108,756.0,1.0476190476190477,NORMAL
Arunachal Pradesh,West Siang,2025-10,290,0.14509126482810691,600.6666666666666,0.4827968923418424,NORMAL
Arunachal Pradesh,West Siang,2025-11,370,0.09688249713249712,543.0,0.6813996316758748,NORMAL
Arunachal Pradesh,West Siang,2025-12,307,0.1990406165840155,495.8,0.6192012908430818,NORMAL
Assam,Bajali,2025-09,181,0.052777777777777785,181.0,1.0,NORMAL
Assam,Bajali,2025-10,72,0.03333333333333333,126.5,0.5691699604743083,NORMAL
Assam,Bajali,2025-11,129,0.11082251082251082,127.33333333333333,1.013089005235602,NORMAL
Assam,Bajali,2025-12,266,0.05484848484848485,162.0,1.6419753086419753,HIGH_SPIKE
Assam,Baksa,2025-03,3259,0.09769331423131046,3259.0,1.0,NORMAL
Assam,Baksa,2025-09,1907,0.11716181335897441,2583.0,0.7382888114595432,NORMAL
Assam,Baksa,2025-10,1480,0.07456329617407605,2215.3333333333335,0.6680710201625037,NORMAL
Assam,Baksa,2025-11,2092,0.06818895695722049,2184.5,0.9576562142366675,NORMAL
Assam,Baksa,2025-12,3727,0.07571644648948236,2493.0,1.4949859606899318,NORMAL
Assam,Barpeta,2025-03,8719,0.08016522056848949,8719.0,1.0,NORMAL
Assam,Barpeta,2025-07,4004,0.11303030129700303,6361.5,0.6294113023657942,NORMAL
Assam,Barpeta,2025-09,8714,0.09884367964901915,7145.666666666667,1.2194803377338246,NORMAL
Assam,Barpeta,2025-10,5337,0.06934883664262836,6693.5,0.7973407036677373,NORMAL
Assam,Barpeta,2025-11,7443,0.0758361926893787,6843.4,1.0876172662711519,NORMAL
Assam,Barpeta,2025-12,11833,0.06568217849630378,7675.0,1.541758957654723,HIGH_SPIKE
Assam,Biswanath,2025-03,1689,0.07502224045050701,1689.0,1.0,NORMAL
Assam,Biswanath,2025-09,1668,0.08389407699151268,1678.5,0.9937444146559428,NORMAL
Assam,Biswanath,2025-10,1140,0.06233673693082466,1499.0,0.7605070046697798,NORMAL
Assam,Biswanath,2025-11,1328,0.06591622561569314,1456.25,0.911931330472103,NORMAL
Assam,Biswanath,2025-12,2046,0.0684026338294953,1574.2,1.2997077880828356,NORMAL
Assam,Bongaigaon,2025-03,5399,0.08916266766380423,5399.0,1.0,NORMAL
Assam,Bongaigaon,2025-04,3020,0.08334055724113401,4209.5,0.7174248723126262,NORMAL
Assam,Bongaigaon,2025-07,3198,0.10198085832565586,3872.3333333333335,0.8258586554187828,NORMAL
Assam,Bongaigaon,2025-09,4089,0.09276057395058544,3926.5,1.0413854577868331,NORMAL
Assam,Bongaigaon,2025-10,2378,0.08258790675827721,3616.8,0.6574872815748728,NORMAL
Assam,Bongaigaon,2025-11,3210,0.09249604061511499,3549.0,0.904480135249366,NORMAL
Assam,Bongaigaon,2025-12,4642,0.07031997716226773,3422.8333333333335,1.3561863952865558,NORMAL
Assam,Cachar,2025-03,7987,0.11223995675634428,7987.0,1.0,NORMAL
Assam,Cachar,2025-07,1113,0.08313133761564251,4550.0,0.24461538461538462,NORMAL
Assam,Cachar,2025-09,10314,0.08362751000697297,6471.333333333333,1.5937982898938912,HIGH_SPIKE
Assam,Cachar,2025-10,6788,0.08049498312081792,6550.5,1.0362567742920388,NORMAL
Assam,Cachar,2025-11,7800,0.08183375117369523,6800.4,1.146991353449797,NORMAL
Assam,Cachar,2025-12,9227,0.0825067181092079,7204.833333333333,1.2806680700455713,NORMAL
Assam,Charaideo,2025-03,1851,0.07043800125926214,1851.0,1.0,NORMAL
Assam,Charaideo,2025-09,1645,0.08869760463837659,1748.0,0.9410755148741419,NORMAL
Assam,Charaideo,2025-10,1362,0.08592027091038032,1619.3333333333333,0.8410868670234665,NORMAL
Assam,Charaideo,2025-11,1326,0.06427917264811149,1546.0,0.8576972833117723,NORMAL
Assam,Charaideo,2025-12,1520,0.07876660585458418,1540.8,0.9865005192107996,NORMAL
Assam,Chirang,2025-03,1573,0.09881484955836276,1573.0,1.0,NORMAL
Assam,Chirang,2025-09,1726,0.10466038496249341,1649.5,1.0463776902091544,NORMAL
Assam,Chirang,2025-10,1640,0.06768345042199508,1646.3333333333333,0.9961530674225553,NORMAL
Assam,Chirang,2025-11,2015,0.08594063213667122,1738.5,1.1590451538682773,NORMAL
Assam,Chirang,2025-12,3326,0.07673613847049639,2056.0,1.617704280155642,HIGH_SPIKE
Assam,Darrang,2025-03,4383,0.0968175527850507,4383.0,1.0,NORMAL
Assam,Darrang,2025-09,5290,0.12675748757618513,4836.5,1.0937661532099658,NORMAL
Assam,Darrang,2025-10,3367,0.08617620409465515,4346.666666666667,0.7746165644171779,NORMAL
Assam,Darrang,2025-11,3164,0.08615147891605497,4051.0,0.7810417180942977,NORMAL
Assam,Darrang,2025-12,5045,0.10111923501828013,4249.8,1.1871146877500116,NORMAL
Assam,Dhemaji,2025-03,4073,0.07607473437540728,4073.0,1.0,NORMAL
Assam,Dhemaji,2025-09,3568,0.09476710794375207,3820.5,0.9339091741918597,NORMAL
Assam,Dhemaji,2025-10,2998,0.061111037764956064,3546.3333333333335,0.8453802049064761,NORMAL
Assam,Dhemaji,2025-11,2374,0.09044018985660646,3253.25,0.7297318066548836,NORMAL
Assam,Dhemaji,2025-12,3347,0.08203880751502683,3272.0,1.022921760391198,NORMAL
Assam,Dhubri,2025-03,9321,0.08478964888278677,9321.0,1.0,NORMAL
Assam,Dhubri,2025-06,1099,0.0837124658780709,5210.0,0.2109404990403071,NORMAL
Assam,Dhubri,2025-07,4208,0.12212251258437083,4876.0,0.8630024610336341,NORMAL
Assam,Dhubri,2025-09,13955,0.09596730730287638,7145.75,1.9529090718259106,HIGH_SPIKE
Assam,Dhubri,2025-10,6416,0.07259895811079176,6999.8,0.9165976170747735,NORMAL
Assam,Dhubri,2025-11,8497,0.08827879797587687,7249.333333333333,1.1721077800257496,NORMAL
Assam,Dhubri,2025-12,16627,0.07866044882689369,8467.0,1.9637415849769695,HIGH_SPIKE
Assam,Dibrugarh,2025-03,5257,0.056253173993818496,5257.0,1.0,NORMAL
Assam,Dibrugarh,2025-09,5052,0.09444582398263604,5154.5,0.9801144630905034,NORMAL
Assam,Dibrugarh,2025-10,2849,0.08188069197483482,4386.0,0.6495668034655723,NORMAL
Assam,Dibrugarh,2025-11,3666,0.08758352420725571,4206.0,0.8716119828815977,NORMAL
Assam,Dibrugarh,2025-12,3881,0.08213748647583873,4141.0,0.9372132335184739,NORMAL
Assam,Dima Hasao,2025-09,37,0.04838709677419355,37.0,1.0,NORMAL
Assam,Dima Hasao,2025-10,33,0.01515151515151515,35.0,0.9428571428571428,NORMAL
Assam,Dima Hasao,2025-11,43,0.014285714285714285,37.666666666666664,1.1415929203539823,NORMAL
Assam,Dima Hasao,2025-12,97,0.0846774193548387,52.5,1.8476190476190477,HIGH_SPIKE
Assam,Goalpara,2025-03,5527,0.12335367805955509,5527.0,1.0,NORMAL
Assam,Goalpara,2025-07,3975,0.13523719403909154,4751.0,0.8366659650599874,NORMAL
Assam,Goalpara,2025-09,5724,0.09127176228187373,5075.333333333333,1.1278076973597795,NORMAL
Assam,Goalpara,2025-10,3441,0.07566209352773737,4666.75,0.7373439760004286,NORMAL
Assam,Goalpara,2025-11,4126,0.12367937838277226,4558.6,0.9051024437327249,NORMAL
Assam,Goalpara,2025-12,6561,0.09464338377362504,4892.333333333333,1.3410778769503304,NORMAL
Assam,Golaghat,2025-03,7704,0.06865380704072298,7704.0,1.0,NORMAL
Assam,Golaghat,2025-09,4422,0.08153218881509551,6063.0,0.7293419099455715,NORMAL
Assam,Golaghat,2025-10,2996,0.08472108282688036,5040.666666666667,0.5943658246263721,NORMAL
Assam,Golaghat,2025-11,3371,0.07403672947912206,4623.25,0.7291407559617152,NORMAL
Assam,Golaghat,2025-12,3747,0.07348348668271787,4448.0,0.8424010791366906,NORMAL
Assam,Hailakandi,2025-03,1595,0.12481578327317963,1595.0,1.0,NORMAL
Assam,Hailakandi,2025-07,779,0.0975609756097561,1187.0,0.6562763268744735,NORMAL
Assam,Hailakandi,2025-09,3857,0.08642662288005035,2077.0,1.8570052961001444,HIGH_SPIKE
Assam,Hailakandi,2025-10,2666,0.10065883181716742,2224.25,1.1986062717770034,NORMAL
Assam,Hailakandi,2025-11,3040,0.09848806970822448,2387.4,1.273351763424646,NORMAL
Assam,Hailakandi,2025-12,4347,0.09058189684600888,2714.0,1.6016949152542372,HIGH_SPIKE
Assam,Hojai,2025-03,2935,0.09316972327180958,2935.0,1.0,NORMAL
Assam,Hojai,2025-07,1714,0.1184364060676779,2324.5,0.7373628737362874,NORMAL
Assam,Hojai,2025-09,4368,0.11611159331667659,3005.6666666666665,1.4532549628479539,NORMAL
Assam,Hojai,2025-10,2259,0.0728267077242036,2819.0,0.8013479957431713,NORMAL
Assam,Hojai,2025-11,2992,0.08350354480116219,2853.6,1.0485001401738157,NORMAL
Assam,Hojai,2025-12,4293,0.09078389422197335,3093.5,1.3877485049296914,NORMAL
Assam,Jorhat,2025-03,3692,0.06194019115221639,3692.0,1.0,NORMAL
Assam,Jorhat,2025-09,2545,0.06276099283414507,3118.5,0.8160974827641494,NORMAL
Assam,Jorhat,2025-10,2573,0.0565231259367525,2936.6666666666665,0.8761634506242906,NORMAL
Assam,Jorhat,2025-11,2809,0.07425024876436619,2904.75,0.9670367501506154,NORMAL
Assam,Jorhat,2025-12,2926,0.07476139952503372,2909.0,1.0058439326228945,NORMAL
Assam,Kamrup,2025-03,4340,0.05710800981840127,4340.0,1.0,NORMAL
Assam,Kamrup,2025-07,1541,0.1077222582738481,2940.5,0.5240605339228023,NORMAL
Assam,Kamrup,2025-09,7237,0.08471122000653722,4372.666666666667,1.655054124104284,HIGH_SPIKE
Assam,Kamrup,2025-10,5153,0.061894028930326674,4567.75,1.1281265393246127,NORMAL
Assam,Kamrup,2025-11,5718,0.064881725569757,4797.8,1.1917962399433073,NORMAL
Assam,Kamrup,2025-12,9378,0.06340270804015528,5561.166666666667,1.6863367998321694,HIGH_SPIKE
Assam,Kamrup Metro,2025-03,4142,0.09552854690237068,4142.0,1.0,NORMAL
Assam,Kamrup Metro,2025-09,3641,0.0977470833893158,3891.5,0.9356289348580239,NORMAL
Assam,Kamrup Metro,2025-10,2218,0.0948434527074877,3333.6666666666665,0.6653334666533347,NORMAL
Assam,Kamrup Metro,2025-11,4163,0.08395206584342878,3541.0,1.1756565941824344,NORMAL
Assam,Kamrup Metro,2025-12,5095,0.06704313155370512,3851.8,1.3227581909756476,NORMAL
Assam,Karbi Anglong,2025-03,5814,0.11594451853955434,5814.0,1.0,NORMAL
Assam,Karbi Anglong,2025-09,7586,0.11965043824065429,6700.0,1.1322388059701494,NORMAL
Assam,Karbi Anglong,2025-10,4366,0.0706650581840244,5922.0,0.7372509287402904,NORMAL
Assam,Karbi Anglong,2025-11,2915,0.1110160427837379,5170.25,0.5638025240558967,NORMAL
Assam,Karbi Anglong,2025-12,3750,0.1063267731842693,4886.2,0.767467561704392,NORMAL
Assam,Karimganj,2025-03,3899,0.0947783461636991,3899.0,1.0,NORMAL
Assam,Karimganj,2025-09,5354,0.10574355265375189,4626.5,1.1572462984977845,NORMAL
Assam,Karimganj,2025-10,5083,0.07339493047977702,4778.666666666667,1.063685825892857,NORMAL
Assam,Karimganj,2025-11,6181,0.10834894746535347,5129.25,1.205049471170249,NORMAL
Assam,Karimganj,2025-12,10204,0.0819362849353378,6144.2,1.6607532306891053,HIGH_SPIKE
Assam,Kokrajhar,2025-03,2882,0.13281377261737431,2882.0,1.0,NORMAL
Assam,Kokrajhar,2025-05,714,0.1232492997198879,1798.0,0.3971078976640712,NORMAL
Assam,Kokrajhar,2025-06,247,0.0445344129554655,1281.0,0.19281811085089773,NORMAL
Assam,Kokrajhar,2025-09,2450,0.11182244980207257,1573.25,1.557285873192436,HIGH_SPIKE
Assam,Kokrajhar,2025-10,1852,0.04386761023611691,1629.0,1.1368937998772253,NORMAL
Assam,Kokrajhar,2025-11,2901,0.0747423715494966,1841.0,1.5757740358500816,HIGH_SPIKE
Assam,Kokrajhar,2025-12,5650,0.053087152739687206,2302.3333333333335,2.4540321413059214,HIGH_SPIKE
Assam,Lakhimpur,2025-03,7339,0.05611141929333268,7339.0,1.0,NORMAL
Assam,Lakhimpur,2025-09,6242,0.11111803262581528,6790.5,0.9192253884102791,NORMAL
Assam,Lakhimpur,2025-10,3793,0.07044062519515422,5791.333333333333,0.6549441694486013,NORMAL
Assam,Lakhimpur,2025-11,4193,0.08311475653525409,5391.75,0.7776695877961701,NORMAL
Assam,Lakhimpur,2025-12,4756,0.08616798655995311,5264.6,0.903392470463093,NORMAL
Assam,Majuli,2025-03,624,0.08880801294015175,624.0,1.0,NORMAL
Assam,Majuli,2025-09,691,0.08807113842040312,657.5,1.0509505703422053,NORMAL
Assam,Majuli,2025-10,415,0.05572373754191935,576.6666666666666,0.7196531791907514,NORMAL
Assam,Majuli,2025-11,297,0.13134345812917242,506.75,0.5860878145041933,NORMAL
Assam,Majuli,2025-12,582,0.07058762142115849,521.8,1.1153698735147568,NORMAL
Assam,Marigaon,2025-03,6898,0.11910541716512275,6898.0,1.0,NORMAL
Assam,Marigaon,2025-07,1128,0.0930851063829787,4013.0,0.28108646897582856,NORMAL
Assam,Marigaon,2025-09,7564,0.11726535349562993,5196.666666666667,1.4555484284797946,NORMAL
Assam,Marigaon,2025-10,3563,0.083935697030978,4788.25,0.7441131937555474,NORMAL
Assam,Marigaon,2025-11,4446,0.09260226613043447,4719.8,0.9419890673333615,NORMAL
Assam,Marigaon,2025-12,9342,0.0895371391248913,5490.166666666667,1.701587687076895,HIGH_SPIKE
Assam,Nagaon,2025-03,14519,0.06933061475597263,14519.0,1.0,NORMAL
Assam,Nagaon,2025-07,3523,0.09754207764003255,9021.0,0.39053320031038685,NORMAL
Assam,Nagaon,2025-09,16629,0.07898100108856528,11557.0,1.4388682183957775,NORMAL
Assam,Nagaon,2025-10,10353,0.048401736779430576,11256.0,0.9197761194029851,NORMAL
Assam,Nagaon,2025-11,11501,0.06970784788438707,11305.0,1.0173374613003097,NORMAL
Assam,Nagaon,2025-12,17764,0.06774645038940875,12381.5,1.4347211565642288,NORMAL
Assam,Nalbari,2025-03,2905,0.09677864565664156,2905.0,1.0,NORMAL
Assam,Nalbari,2025-09,3525,0.10557345647855357,3215.0,1.0964230171073095,NORMAL
Assam,Nalbari,2025-10,2060,0.0763506898828898,2830.0,0.7279151943462897,NORMAL
Assam,Nalbari,2025-11,2491,0.09416863756269085,2745.25,0.907385484017849,NORMAL
